league_id,match_week,home_team,away_team,result
5,28,İnter,Monza,1
5,28,Verona,Bologna,-1
5,28,Napoli,Fiorentina,1
5,28,Empoli,Roma,-1
5,28,Juventus,Atalanta,-1
5,28,Lazio,Udinese,0
5,29,Genoa,Lecce,1
5,29,Udinese,Verona,-1
5,29,Monza,Parma,0
5,29,Milan,Como,1
5,29,Torino,Empoli,1
5,29,Venezia,Napoli,0
5,29,Bologna,Lazio,1
5,29,Roma,Cagliari,1
5,29,Fiorentina,Juventus,1
5,29,Atalanta,İnter,-1
5,30,Como,Empoli,0
5,30,Venezia,Bologna,-1
5,30,Juventus,Genoa,1
5,30,Lecce,Roma,-1
5,30,Cagliari,Monza,1
5,30,Fiorentina,Atalanta,1
5,30,İnter,Udinese,1
5,30,Napoli,Milan,1
5,30,Verona,Parma,0
5,30,Lazio,Torino,0
5,31,Genoa,Udinese,1
5,31,Monza,Como,-1
5,31,Parma,İnter,0
5,31,Milan,Fiorentina,0
5,31,Lecce,Venezia,0
5,31,Empoli,Cagliari,0
5,31,Torino,Verona,0
5,31,Atalanta,Lazio,-1
5,31,Roma,Juventus,0
5,31,Bologna,Napoli,0
5,32,Udinese,Milan,-1
5,32,Venezia,Monza,1
5,32,İnter,Cagliari,1
5,32,Juventus,Lecce,1
5,32,Atalanta,Bologna,1
5,32,Fiorentina,Parma,0
5,32,Verona,Genoa,0
5,32,Como,Torino,1
5,32,Lazio,Roma,0
5,32,Napoli,Empoli,1
5,33,Lecce,Como,-1
5,33,Monza,Napoli,-1
5,33,Roma,Verona,1
5,33,Empoli,Venezia,0
5,33,Bologna,İnter,1
5,33,Milan,Atalanta,-1
5,33,Torino,Udinese,1
5,33,Parma,Juventus,1
5,33,Genoa,Lazio,-1
5,33,Cagliari,Fiorentina,-1
5,34,Venezia,Milan,-1
5,34,Como,Genoa,1
5,34,Fiorentina,Empoli,1
5,34,İnter,Roma,-1
5,34,Juventus,Monza,1
5,34,Atalanta,Lecce,0
5,34,Napoli,Torino,1
5,34,Udinese,Bologna,0
5,34,Verona,Cagliari,-1
5,34,Lazio,Parma,0
5,35,Torino,Venezia,0
5,35,Parma,Como,-1
5,35,Cagliari,Udinese,-1
5,35,Lecce,Napoli,-1
5,35,İnter,Verona,1
5,35,Empoli,Lazio,-1
5,35,Monza,Atalanta,-1
5,35,Roma,Fiorentina,1
5,35,Bologna,Juventus,0
5,35,Genoa,Milan,-1
5,36,Milan,Bologna,1
5,36,Como,Cagliari,1
5,36,Lazio,Juventus,0
5,36,Empoli,Parma,1
5,36,Udinese,Monza,-1
5,36,Verona,Lecce,0
5,36,Torino,İnter,-1
5,36,Napoli,Genoa,0
5,36,Venezia,Fiorentina,1
5,36,Atalanta,Roma,1
5,37,Genoa,Atalanta,-1
5,37,Juventus,Udinese,1
5,37,Monza,Empoli,-1
5,37,Cagliari,Venezia,1
5,37,Roma,Milan,1
5,37,Lecce,Torino,1
5,37,İnter,Lazio,0
5,37,Verona,Como,0
5,37,Parma,Napoli,0
5,37,Fiorentina,Bologna,1
5,38,Napoli,Cagliari,1
5,38,Como,İnter,-1
5,38,Bologna,Genoa,-1
5,38,Milan,Monza,1
5,38,Atalanta,Parma,-1
5,38,Lazio,Lecce,-1
5,38,Udinese,Fiorentina,-1
5,38,Torino,Roma,-1
5,38,Venezia,Juventus,-1
5,38,Empoli,Verona,-1
6,1,Galatasaray,Atakaş Hatayspor,1
6,1,Kasımpaşa,Tümosan Konyaspor,-1
6,1,Fenerbahçe,Adana Demirspor,1
6,1,Antalyaspor,Göztepe,0
6,1,Net Global Sivasspor,Trabzonspor,0
6,1,Corendon Alanyaspor,İkas Eyüpspor,0
6,1,Samsunspor,Beşiktaş,-1
6,1,Çaykur Rizespor,Rams Başakşehir Futbol Kulübü,0
6,1,Sipay Bodrum,Gaziantep Futbol Kulübü,-1
6,2,Tümosan Konyaspor,Galatasaray,-1
6,2,Bellona Kayserispor,Net Global Sivasspor,-1
6,2,Adana Demirspor,Çaykur Rizespor,-1
6,2,Göztepe,Fenerbahçe,0
6,2,Rams Başakşehir Futbol Kulübü,Corendon Alanyaspor,1
6,2,Beşiktaş,Antalyaspor,1
6,2,Gaziantep Futbol Kulübü,Samsunspor,-1
6,2,Atakaş Hatayspor,Kasımpaşa,0
6,2,İkas Eyüpspor,Sipay Bodrum,1
6,3,Corendon Alanyaspor,Göztepe,0
6,3,Net Global Sivasspor,İkas Eyüpspor,-1
6,3,Sipay Bodrum,Tümosan Konyaspor,1
6,3,Kasımpaşa,Adana Demirspor,0
6,3,Çaykur Rizespor,Fenerbahçe,-1
6,3,Antalyaspor,Atakaş Hatayspor,1
6,3,Galatasaray,Gaziantep Futbol Kulübü,1
6,3,Samsunspor,Rams Başakşehir Futbol Kulübü,1
6,3,Trabzonspor,Bellona Kayserispor,0
6,4,Fenerbahçe,Corendon Alanyaspor,1
6,4,Çaykur Rizespor,Kasımpaşa,-1
6,4,Tümosan Konyaspor,Bellona Kayserispor,0
6,4,Adana Demirspor,Galatasaray,-1
6,4,Göztepe,Sipay Bodrum,1
6,4,İkas Eyüpspor,Trabzonspor,0
6,4,Rams Başakşehir Futbol Kulübü,Antalyaspor,1
6,4,Beşiktaş,Net Global Sivasspor,1
6,4,Atakaş Hatayspor,Samsunspor,-1
6,5,Net Global Sivasspor,Gaziantep Futbol Kulübü,1
6,5,Samsunspor,Tümosan Konyaspor,-1
6,5,Galatasaray,Çaykur Rizespor,1
6,5,Sipay Bodrum,Rams Başakşehir Futbol Kulübü,-1
6,5,Bellona Kayserispor,İkas Eyüpspor,0
6,5,Kasımpaşa,Fenerbahçe,-1
6,5,Trabzonspor,Beşiktaş,0
6,5,Corendon Alanyaspor,Atakaş Hatayspor,0
6,5,Antalyaspor,Adana Demirspor,1
6,6,Fenerbahçe,Gaziantep Futbol Kulübü,1
6,6,Çaykur Rizespor,Corendon Alanyaspor,-1
6,6,Trabzonspor,Adana Demirspor,0
6,6,Beşiktaş,Kasımpaşa,1
6,6,Atakaş Hatayspor,Samsunspor,0
6,6,Tümosan Konyaspor,Galatasaray,-1
6,6,İkas Eyüpspor,Sipay Bodrum,1
6,6,Göztepe,Rams Başakşehir Futbol Kulübü,0
6,6,Bellona Kayserispor,Antalyaspor,1
6,7,Galatasaray,Fenerbahçe,0
6,7,Kasımpaşa,Trabzonspor,-1
6,7,Corendon Alanyaspor,Samsunspor,1
6,7,Net Global Sivasspor,Beşiktaş,0
6,7,Rams Başakşehir Futbol Kulübü,Göztepe,1
6,7,Adana Demirspor,Çaykur Rizespor,-1
6,7,Antalyaspor,Tümosan Konyaspor,0
6,7,Sipay Bodrum,Bellona Kayserispor,1
6,7,Atakaş Hatayspor,İkas Eyüpspor,0
6,8,Beşiktaş,Antalyaspor,1
6,8,Trabzonspor,Corendon Alanyaspor,0
6,8,Galatasaray,Rams Başakşehir Futbol Kulübü,1
6,8,Çaykur Rizespor,Sipay Bodrum,-1
6,8,Fenerbahçe,Samsunspor,1
6,8,Kasımpaşa,Net Global Sivasspor,0
6,8,İkas Eyüpspor,Göztepe,-1
6,8,Tümosan Konyaspor,Atakaş Hatayspor,0
6,8,Adana Demirspor,Bellona Kayserispor,1
6,9,Samsunspor,Galatasaray,-1
6,9,Antalyaspor,Kasımpaşa,0
6,9,Gaziantep Futbol Kulübü,Fenerbahçe,-1
6,9,Corendon Alanyaspor,Adana Demirspor,1
6,9,Bellona Kayserispor,Çaykur Rizespor,0
6,9,Rams Başakşehir Futbol Kulübü,Tümosan Konyaspor,1
6,9,İkas Eyüpspor,Trabzonspor,-1
6,9,Sipay Bodrum,Net Global Sivasspor,0
6,9,Atakaş Hatayspor,Göztepe,1
6,10,Fenerbahçe,Beşiktaş,0
6,10,Galatasaray,Corendon Alanyaspor,1
6,10,Samsunspor,Kasımpaşa,-1
6,10,Trabzonspor,Rams Başakşehir Futbol Kulübü,0
6,10,Tümosan Konyaspor,İkas Eyüpspor,1
6,10,Adana Demirspor,Antalyaspor,0
6,10,Bellona Kayserispor,Atakaş Hatayspor,1
6,10,Göztepe,Net Global Sivasspor,0
6,10,Çaykur Rizespor,Sipay Bodrum,-1
6,11,Fenerbahçe,Trabzonspor,0
6,11,Galatasaray,Kasımpaşa,1
6,11,Beşiktaş,Corendon Alanyaspor,1
6,11,Çaykur Rizespor,Samsunspor,0
6,11,Adana Demirspor,Rams Başakşehir Futbol Kulübü,-1
6,11,Tümosan Konyaspor,Antalyaspor,0
6,11,İkas Eyüpspor,Bellona Kayserispor,1
6,11,Atakaş Hatayspor,Sipay Bodrum,0
6,11,Göztepe,Gaziantep Futbol Kulübü,1
6,12,Trabzonspor,Galatasaray,-1
6,12,Kasımpaşa,Fenerbahçe,0
6,12,Corendon Alanyaspor,Çaykur Rizespor,1
6,12,Samsunspor,Adana Demirspor,0
6,12,Rams Başakşehir Futbol Kulübü,Beşiktaş,-1
6,12,Antalyaspor,İkas Eyüpspor,0
6,12,Bellona Kayserispor,Atakaş Hatayspor,1
6,12,Sipay Bodrum,Tümosan Konyaspor,0
6,12,Gaziantep Futbol Kulübü,Göztepe,1
6,13,Fenerbahçe,Corendon Alanyaspor,1
6,13,Galatasaray,Samsunspor,0
6,13,Trabzonspor,Adana Demirspor,-1
6,13,Kasımpaşa,Rams Başakşehir Futbol Kulübü,0
6,13,Beşiktaş,Tümosan Konyaspor,1
6,13,Çaykur Rizespor,Antalyaspor,0
6,13,Göztepe,İkas Eyüpspor,1
6,13,Atakaş Hatayspor,Bellona Kayserispor,0
6,13,Sipay Bodrum,Gaziantep Futbol Kulübü,-1
6,14,Fenerbahçe,Beşiktaş,0
6,14,Galatasaray,Trabzonspor,1
6,14,Kasımpaşa,Çaykur Rizespor,0
6,14,Corendon Alanyaspor,Tümosan Konyaspor,1
6,14,Adana Demirspor,Göztepe,0
6,14,Rams Başakşehir Futbol Kulübü,Atakaş Hatayspor,1
6,14,Antalyaspor,Samsunspor,0
6,14,Bellona Kayserispor,Sipay Bodrum,1
6,14,İkas Eyüpspor,Gaziantep Futbol Kulübü,0
6,15,Fenerbahçe,Gaziantep Futbol Kulübü,1
6,15,Galatasaray,Rams Başakşehir Futbol Kulübü,0
6,15,Trabzonspor,İkas Eyüpspor,-1
6,15,Kasımpaşa,Bellona Kayserispor,0
6,15,Beşiktaş,Antalyaspor,1
6,15,Çaykur Rizespor,Samsunspor,0
6,15,Corendon Alanyaspor,Atakaş Hatayspor,1
6,15,Tümosan Konyaspor,Sipay Bodrum,0
6,15,Adana Demirspor,Göztepe,-1
6,16,Kasımpaşa,İkass Eyüpspor,1
6,16,Altay Bodrum,Net Global Sivasspor,1
6,16,Çaykur Rizespor,Tümosan Konyaspor,0
6,16,Corendon Alanyaspor,Gaziantep,1
6,16,Atakaş Hatayspor,Göztepe,0
6,16,Onvo Antalyaspor,Bellona Kayserispor,1
6,16,Fenerbahçe,Rams Başakşehir,1
6,16,Adana Demirspor,Beşiktaş,-1
6,16,Galatasaray,Trabzonspor,1
6,17,İkass Eyüpspor,Fenerbahçe,0
6,17,Net Global Sivasspor,Reeder Samsunspor,0
6,17,Beşiktaş,Corendon Alanyaspor,0
6,17,Gaziantep,Onvo Antalyaspor,1
6,17,Bellona Kayserispor,Galatasaray,-1
6,17,Göztepe,Çaykur Rizespor,1
6,17,Trabzonspor,Altay Bodrum,1
6,17,Atakaş Hatayspor,Adana Demirspor,-1
6,17,Rams Başakşehir,Kasımpaşa,0
6,18,Çaykur Rizespor,Beşiktaş,0
6,18,Corendon Alanyaspor,Tümosan Konyaspor,1
6,18,Adana Demirspor,Rams Başakşehir,-1
6,18,Onvo Antalyaspor,İkass Eyüpspor,-1
6,18,Galatasaray,Göztepe,1
6,18,Reeder Samsunspor,Trabzonspor,1
6,18,Kasımpaşa,Gaziantep,0
6,18,Altay Bodrum,Bellona Kayserispor,0
6,18,Fenerbahçe,Atakaş Hatayspor,1
6,19,Bellona Kayserispor,Reeder Samsunspor,-1
6,19,Atakaş Hatayspor,Çaykur Rizespor,-1
6,19,Beşiktaş,Altay Bodrum,1
6,19,Net Global Sivasspor,Corendon Alanyaspor,0
6,19,Trabzonspor,Onvo Antalyaspor,1
6,19,Gaziantep,Adana Demirspor,1
6,19,Rams Başakşehir,Galatasaray,-1
6,19,Tümosan Konyaspor,Fenerbahçe,-1
6,19,Göztepe,Kasımpaşa,1
6,20,Atakaş Hatayspor,Galatasaray,0
6,20,Rams Başakşehir,Çaykur Rizespor,1
6,20,Gaziantep,Altay Bodrum,0
6,20,Beşiktaş,Reeder Samsunspor,0
6,20,Göztepe,Onvo Antalyaspor,1
6,20,Tümosan Konyaspor,Kasımpaşa,0
6,20,Adana Demirspor,Fenerbahçe,-1
6,20,İkass Eyüpspor,Corendon Alanyaspor,1
6,20,Trabzonspor,Net Global Sivasspor,1
6,21,Reeder Samsunspor,Gaziantep,1
6,21,Net Global Sivasspor,Bellona Kayserispor,1
6,21,Corendon Alanyaspor,Rams Başakşehir,1
6,21,Galatasaray,Tümosan Konyaspor,1
6,21,Çaykur Rizespor,Adana Demirspor,1
6,21,Altay Bodrum,İkass Eyüpspor,-1
6,21,Onvo Antalyaspor,Beşiktaş,0
6,21,Fenerbahçe,Göztepe,1
6,21,Kasımpaşa,Atakaş Hatayspor,1
6,22,İkass Eyüpspor,Net Global Sivasspor,1
6,22,Tümosan Konyaspor,Altay Bodrum,1
6,22,Atakaş Hatayspor,Onvo Antalyaspor,-1
6,22,Bellona Kayserispor,Trabzonspor,0
6,22,Rams Başakşehir,Reeder Samsunspor,1
6,22,Adana Demirspor,Kasımpaşa,-1
6,22,Göztepe,Corendon Alanyaspor,-1
6,22,Fenerbahçe,Çaykur Rizespor,1
6,22,Gaziantep,Galatasaray,-1
6,23,Reeder Samsunspor,Atakaş Hatayspor,1
6,23,Bellona Kayserispor,Tümosan Konyaspor,1
6,23,Net Global Sivasspor,Beşiktaş,-1
6,23,Kasımpaşa,Çaykur Rizespor,1
6,23,Corendon Alanyaspor,Fenerbahçe,-1
6,23,Galatasaray,Adana Demirspor,1
6,23,Onvo Antalyaspor,Rams Başakşehir,0
6,23,Trabzonspor,İkass Eyüpspor,1
6,23,Altay Bodrum,Göztepe,0
6,24,Adana Demirspor,Onvo Antalyaspor,0
6,24,Gaziantep,Net Global Sivasspor,1
6,24,Rams Başakşehir,Altay Bodrum,-1
6,24,Beşiktaş,Trabzonspor,1
6,24,Atakaş Hatayspor,Corendon Alanyaspor,1
6,24,İkass Eyüpspor,Bellona Kayserispor,0
6,24,Tümosan Konyaspor,Reeder Samsunspor,-1
6,24,Fenerbahçe,Kasımpaşa,1
6,24,Çaykur Rizespor,Galatasaray,-1
6,25,İkass Eyüpspor,Beşiktaş,-1
6,25,Altay Bodrum,Atakaş Hatayspor,1
6,25,Net Global Sivasspor,Tümosan Konyaspor,0
6,25,Onvo Antalyaspor,Kasımpaşa,1
6,25,Reeder Samsunspor,Çaykur Rizespor,-1
6,25,Bellona Kayserispor,Göztepe,1
6,25,Corendon Alanyaspor,Adana Demirspor,1
6,25,Trabzonspor,Gaziantep,1
6,25,Galatasaray,Fenerbahçe,0
6,26,Adana Demirspor,Altay Bodrum,0
6,26,Beşiktaş,Bellona Kayserispor,1
6,26,Çaykur Rizespor,Corendon Alanyaspor,1
6,26,Kasımpaşa,Galatasaray,0
6,26,Fenerbahçe,Onvo Antalyaspor,1
6,26,Tümosan Konyaspor,Trabzonspor,1
6,26,Gaziantep,İkass Eyüpspor,1
6,26,Rams Başakşehir,Net Global Sivasspor,1
6,26,Göztepe,Reeder Samsunspor,0
6,27,Sipay Bodrum FK,Kasımpaşa,1
6,27,Bellona Kayserispor,Rams Başakşehir,1
6,27,Onvo Antalyaspor,Çaykur Rizespor,1
6,27,Trabzonspor,Atakaş Hatayspor,-1
6,27,Net Global Sivasspor,Göztepe,1
6,27,Reeder Samsunspor,Adana Demirspor,1
6,27,İkass Eyüpspor,Tümosan Konyaspor,1
6,27,Corendon Alanyaspor,Galatasaray,-1
6,27,Beşiktaş,Gaziantep,-1
6,28,Galatasaray,Onvo Antalyaspor,1
6,28,Gaziantep,Bellona Kayserispor,1
6,28,Kasımpaşa,Corendon Alanyaspor,1
6,28,Rams Başakşehir,Trabzonspor,-1
6,28,Tümosan Konyaspor,Beşiktaş,1
6,28,Çaykur Rizespor,Sipay Bodrum FK,-1
6,28,Atakaş Hatayspor,Net Global Sivasspor,1
6,28,Göztepe,İkass Eyüpspor,0
6,28,Fenerbahçe,Reeder Samsunspor,0
6,29,Bellona Kayserispor,Atakaş Hatayspor,1
6,29,Onvo Antalyaspor,Corendon Alanyaspor,1
6,29,Sipay Bodrum FK,Fenerbahçe,-1
6,29,Tümosan Konyaspor,Gaziantep,1
6,29,Net Global Sivasspor,Adana Demirspor,1
6,29,Reeder Samsunspor,Kasımpaşa,-1
6,29,Trabzonspor,Göztepe,0
6,29,Beşiktaş,Galatasaray,1
6,29,İkass Eyüpspor,Rams Başakşehir,-1
6,30,Adana Demirspor,Bellona Kayserispor,-1
6,30,Çaykur Rizespor,Net Global Sivasspor,0
6,30,Rams Başakşehir,Tümosan Konyaspor,1
6,30,Onvo Antalyaspor,Reeder Samsunspor,1
6,30,Corendon Alanyaspor,Sipay Bodrum FK,-1
6,30,Atakaş Hatayspor,İkass Eyüpspor,-1
6,30,Fenerbahçe,Trabzonspor,1
6,30,Kasımpaşa,Beşiktaş,0
6,30,Göztepe,Gaziantep,0
6,31,Reeder Samsunspor,Galatasaray,-1
6,31,Tümosan Konyaspor,Göztepe,1
6,31,Sipay Bodrum FK,Onvo Antalyaspor,0
6,31,Beşiktaş,Rams Başakşehir,-1
6,31,Bellona Kayserispor,Kasımpaşa,1
6,31,Gaziantep,Atakaş Hatayspor,1
6,31,Net Global Sivasspor,Fenerbahçe,-1
6,31,Trabzonspor,Çaykur Rizespor,1
6,31,İkass Eyüpspor,Adana Demirspor,1
6,32,Atakaş Hatayspor,Tümosan Konyaspor,-1
6,32,Galatasaray,Sipay Bodrum FK,1
6,32,Kasımpaşa,Net Global Sivasspor,1
6,32,Adana Demirspor,Trabzonspor,-1
6,32,Göztepe,Beşiktaş,0
6,32,Rams Başakşehir,Gaziantep,1
6,32,Çaykur Rizespor,İkass Eyüpspor,1
6,32,Fenerbahçe,Bellona Kayserispor,0
6,32,Corendon Alanyaspor,Reeder Samsunspor,1
6,33,Beşiktaş,Atakaş Hatayspor,1
6,33,Net Global Sivasspor,Onvo Antalyaspor,1
6,33,Gaziantep,Fenerbahçe,-1
6,33,Sipay Bodrum FK,Reeder Samsunspor,-1
6,33,Tümosan Konyaspor,Adana Demirspor,1
6,33,Trabzonspor,Corendon Alanyaspor,1
6,33,Bellona Kayserispor,Çaykur Rizespor,1
6,33,İkass Eyüpspor,Galatasaray,-1
6,33,Göztepe,Rams Başakşehir,1
6,34,Onvo Antalyaspor,Tümosan Konyaspor,1
6,34,Corendon Alanyaspor,Bellona Kayserispor,0
6,34,Çaykur Rizespor,Gaziantep,1
6,34,Galatasaray,Net Global Sivasspor,1
6,34,Atakaş Hatayspor,Rams Başakşehir,-1
6,34,Reeder Samsunspor,İkass Eyüpspor,1
6,34,Fenerbahçe,Beşiktaş,-1
6,34,Adana Demirspor,Göztepe,-1
6,34,Kasımpaşa,Trabzonspor,0
6,35,Rams Başakşehir,Fenerbahçe,-1
6,35,Gaziantep,Corendon Alanyaspor,-1
6,35,Tümosan Konyaspor,Çaykur Rizespor,1
6,35,İkass Eyüpspor,Kasımpaşa,-1
6,35,Trabzonspor,Galatasaray,-1
6,35,Net Global Sivasspor,Sipay Bodrum FK,0
6,35,Beşiktaş,Adana Demirspor,1
6,35,Göztepe,Atakaş Hatayspor,0
6,35,Bellona Kayserispor,Onvo Antalyaspor,1
6,36,Adana Demirspor,Atakaş Hatayspor,-1
6,36,Reeder Samsunspor,Net Global Sivasspor,1
6,36,Sipay Bodrum FK,Trabzonspor,0
6,36,Galatasaray,Bellona Kayserispor,1
6,36,Fenerbahçe,İkas Eyüpspor,1
6,36,Corendon Alanyaspor,Beşiktaş,0
6,36,Onvo Antalyaspor,Gaziantep,0
6,36,Çaykur Rizespor,Göztepe,1
6,36,Kasımpaşa,Rams Başakşehir,-1
6,37,İkas Eyüpspor,Onvo Antalyaspor,1
6,37,Gaziantep,Kasımpaşa,0
6,37,Göztepe,Galatasaray,-1
6,37,Rams Başakşehir,Adana Demirspor,-1
6,37,Beşiktaş,Çaykur Rizespor,-1
6,37,Tümosan Konyaspor,Corendon Alanyaspor,-1
6,37,Trabzonspor,Reeder Samsunspor,0
6,37,Bellona Kayserispor,Sipay Bodrum FK,0
6,37,Atakaş Hatayspor,Fenerbahçe,1
6,38,Onvo Antalyaspor,Trabzonspor,-1
6,38,Kasımpaşa,Göztepe,-1
6,38,Galatasaray,Rams Başakşehir,1
6,38,Çaykur Rizespor,Atakaş Hatayspor,1
6,38,Fenerbahçe,Tümosan Konyaspor,1
6,38,Corendon Alanyaspor,Net Global Sivasspor,1
6,38,Adana Demirspor,Gaziantep,0
6,38,Reeder Samsunspor,Bellona Kayserispor,1
6,38,Sipay Bodrum FK,Beşiktaş,-1